Unnamed: 0,SizeRank,RegionName,StateName,State,City,Metro,CountyName,Percent Change,ZHVF 1-Year Forecast (%),Mean Income,luxury_business_count
6245,8700,64154,MO,MO,Kansas City,"Kansas City, MO-KS",Platte County,10.47681141032865,3.6,57923.27272727273,0
6246,8702,92625,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,12.09596430960907,4.0,139999.0909090909,0
6253,8733,94920,CA,CA,Tiburon,"San Francisco-Oakland-Berkeley, CA",Marin County,4.000817606272117,0.1,132567.63636363635,0
6258,8767,40217,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,10.693021962710509,3.6,47400.72727272727,0
6265,8785,34211,FL,FL,Lakewood Ranch,"North Port-Sarasota-Bradenton, FL",Manatee County,1.2031824338110464,4.6,71247.45454545454,0
6266,8789,66214,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,0.7389003326209392,4.0,49781.90909090909,0
6276,8832,32407,FL,FL,Panama City Beach,"Panama City, FL",Bay County,-1.967713651774668,4.6,52212.63636363636,0
6278,8837,71104,LA,LA,Shreveport,"Shreveport-Bossier City, LA",Caddo Parish,4.425012628355426,-0.3,40191.181818181816,0
6281,8856,89179,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1.96746680721514,2.8,97963.90909090907,0
6284,8872,32827,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2.220519967430836,4.4,69889.0,0
6287,8877,14201,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,13.255554522306388,3.8,35506.72727272727,0
6289,8881,20194,VA,VA,Reston,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,3.964347594040846,1.5,122618.18181818182,0
6290,8885,33305,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,9.481992858842847,5.4,74150.90909090909,0
6294,8909,55401,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,-0.0089776997899429,1.5,102514.45454545454,0
6298,8928,90402,CA,CA,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,5.733517327678653,1.5,127152.0,0
6303,8956,94709,CA,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,0.5345351778741037,0.2,66801.72727272728,0
6308,8976,49007,MI,MI,Kalamazoo,"Kalamazoo-Portage, MI",Kalamazoo County,2.886641466343585,4.3,34121.90909090909,0
6313,9002,72719,AR,AR,Centerton,"Fayetteville-Springdale-Rogers, AR",Benton County,2.464924703454768,5.4,51022.90909090909,0
6314,9004,78204,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,3.209573624321043,2.6,53481.0,0
6316,9020,46231,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,4.64147403742619,5.3,55277.0,0
6317,9025,32569,FL,FL,Mary Esther,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,1.6048989247809369,5.1,45583.181818181816,0
6318,9027,94065,CA,CA,Redwood City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,0.8892792845395511,0.6,119735.27272727272,0
6327,9046,90010,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1.03747637067352,1.3,65633.63636363637,0
6331,9051,33477,FL,FL,Jupiter,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,30.097168802215677,5.4,82153.72727272728,0
6332,9051,92075,CA,CA,Solana Beach,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,15.173162158061045,4.2,92733.72727272728,0
6334,9068,74104,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,7.250040727040548,4.9,42823.63636363636,0
6340,9078,98424,WA,WA,Fife,"Seattle-Tacoma-Bellevue, WA",Pierce County,-1.9583529816048784,3.0,55614.72727272727,0
6341,9081,79410,TX,TX,Lubbock,"Lubbock, TX",Lubbock County,6.859620953634038,1.5,41834.81818181818,0
6347,9100,95814,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,-2.449629504850118,1.0,51673.545454545456,0
6351,9116,19129,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,6.431561587031734,3.6,57064.09090909091,1
6354,9121,33480,FL,FL,Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,14.757724847504702,6.2,156125.54545454544,0
6358,9136,34690,FL,FL,Holiday,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,4.280048310670971,6.0,35862.63636363636,0
6360,9149,90212,CA,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2.1365468672887715,0.9,93951.90909090907,0
6369,9172,19118,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,6.362386652672868,3.2,71286.0,3
6371,9190,91708,CA,CA,Chino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1.407810647352338,4.9,63485.8,0
6375,9202,15232,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,2.7623287422409635,2.0,58706.09090909091,0
6383,9223,15224,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,5.274790188561317,3.7,47764.36363636364,0
6384,9229,78256,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,-2.0352348421801434,2.7,64188.545454545456,0
6385,9233,10601,NY,NY,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,6.054844079460878,1.3,94654.36363636365,0
6386,9242,45209,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,4.391493650772187,4.6,61367.81818181818,0
6388,9247,93730,CA,CA,Fresno,"Fresno, CA",Fresno County,7.270378351059419,3.2,87225.54545454546,0
6398,9297,20037,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2.660797284107556,0.6,101590.18181818182,0
6411,9394,34102,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,29.170237767209628,5.5,86733.0,0
6415,9411,77003,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,5.635108080417455,1.6,69597.90909090909,0
6418,9418,84111,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,-0.6825415490033989,3.4,42124.81818181818,0
6421,9434,80925,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,6.251006046999115,3.1,63607.90909090909,0
6424,9448,78701,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-3.904753578087538,1.2,127450.09090909093,0
6427,9455,78736,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-4.279204594940604,1.5,82050.45454545454,0
6430,9458,7310,NJ,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,4.638000824602444,1.5,127516.63636363635,0
6431,9473,27608,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2.003324262543228,4.4,79764.90909090909,0
6433,9480,33966,FL,FL,Fort Myers,"Cape Coral-Fort Myers, FL",Lee County,8.926966003572156,4.3,63546.545454545456,0
6439,9503,15203,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,3.472964150051617,2.2,61924.90909090909,0
6440,9513,78721,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-0.4565834382149387,1.4,47632.81818181818,0
6441,9517,11968,NY,NY,Southampton,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,-2.872643115841776,0.8,102211.81818181818,0
6442,9523,27601,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,4.738132893950573,4.0,49593.90909090909,0
6445,9542,92007,CA,CA,Encinitas,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,23.340700705513708,3.6,88549.27272727272,0
6446,9549,19806,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,5.233959363937121,3.9,80846.81818181818,1
6451,9582,32579,FL,FL,Shalimar,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,2.024702316651763,4.8,51383.09090909091,0
6461,9629,92657,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,0.3236957972661094,3.1,180200.9090909091,0
6462,9633,63103,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,-5.907782846724757,1.4,45204.09090909091,4
6465,9659,12210,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,9.943958831416436,2.5,55694.36363636364,0
6469,9675,98327,WA,WA,Dupont,"Seattle-Tacoma-Bellevue, WA",Pierce County,0.8918253605678738,2.7,70504.54545454546,0
6471,9677,76102,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,-1.173689251039589,3.7,72035.81818181818,0
6473,9688,38060,TN,TN,Oakland,"Memphis, TN-MS-AR",Fayette County,11.833288283574822,3.9,66483.27272727272,0
6474,9690,19004,PA,PA,Bala-Cynwyd,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,6.896481442243719,4.1,92830.72727272728,2
6483,9718,10005,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3.518661313908289,-0.6,154209.72727272726,0
6484,9724,30313,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,-3.266194244205062,3.7,58958.27272727273,0
6485,9726,98418,WA,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County,3.7217743830298864,3.3,48392.63636363636,0
6486,9726,70116,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,7.543719078970184,-0.5,53772.90909090909,0
6489,9751,35824,AL,AL,Huntsville,"Huntsville, AL",Madison County,0.472756390138327,4.2,66795.0,0
6490,9755,78202,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,7.749119402301627,3.1,35222.818181818184,0
6491,9759,44115,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,10.077251702945778,5.1,33812.90909090909,0
6492,9766,78756,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,0.8187237042005181,1.3,65907.45454545454,0
6497,9794,80230,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2.8340606255330325,2.4,73374.36363636363,0
6501,9809,55425,MN,MN,Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,5.303665817063701,2.1,55623.36363636364,0
6502,9814,72114,AR,AR,North Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,5.219001108455848,3.5,27673.545454545456,0
6509,9872,40242,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1.8513576678426296,3.2,54468.454545454544,0
6510,9882,94505,CA,CA,Discovery Bay,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2.7036761683302672,0.4,103492.27272727272,0
6515,9906,15211,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,3.9538915435676554,2.7,58610.0,0
6517,9918,47713,IN,IN,Evansville,"Evansville, IN-KY",Vanderburgh County,1.7496830239181582,3.1,30869.545454545456,0
6518,9921,78730,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,0.8741486045185484,1.8,79454.09090909091,0
6519,9922,64109,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,5.835259327911711,5.5,30209.81818181818,0
6520,9923,23510,VA,VA,Norfolk,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,-1.9291452220190493,2.2,72939.27272727272,0
6523,9934,63117,MO,MO,Richmond Heights,"St. Louis, MO-IL",Saint Louis County,12.014242175284842,3.3,64177.0,17
6525,9943,2494,MA,MA,Needham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,8.166317937292652,2.6,76277.63636363637,0
6531,9989,8201,NJ,NJ,Absecon,"Atlantic City-Hammonton, NJ",Atlantic County,5.299250657556411,7.6,54961.545454545456,0
6535,10018,60661,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2.358959027935668,0.5,108983.0,0
6537,10022,29401,SC,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,12.720517008871438,4.6,66436.36363636363,0
6538,10023,64108,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,6.4751001527989045,3.6,59527.81818181818,0
6539,10025,45206,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,6.166842770142913,4.0,44655.81818181818,0
6546,10052,63144,MO,MO,Brentwood,"St. Louis, MO-IL",Saint Louis County,4.654837723013689,2.9,70053.18181818182,6
6548,10060,32204,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,3.931723610705705,3.8,49081.63636363636,0
6552,10097,90094,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-1.4064866193841516,2.1,110690.45454545454,0
6556,10124,94158,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,-5.642097220223086,-0.3,122241.63636363635,0
6560,10143,2762,MA,MA,Plainville,"Boston-Cambridge-Newton, MA-NH",Norfolk County,5.373075408078036,3.3,62064.0,0
6561,10165,63143,MO,MO,Maplewood,"St. Louis, MO-IL",Saint Louis County,15.022764188812188,4.2,38323.181818181816,0
6567,10218,7020,NJ,NJ,Edgewater,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,1.8039349430296676,0.8,106254.63636363635,0
6573,10257,90077,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,20.48103192526145,1.9,160509.72727272726,0
6574,10263,90401,CA,CA,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,0.3319492825739401,1.0,95046.09090909093,0
6582,10317,23230,VA,VA,Henrico,"Richmond, VA",Henrico County,1.605776330934539,3.9,56745.454545454544,0
6591,10355,85004,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,0.4124102944673638,4.6,51339.545454545456,0
6592,10357,10007,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2.7532308218395576,-0.1,266873.36363636365,0
6596,10376,85054,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1.886474062909555,4.6,74190.09090909091,0
6598,10390,6901,CT,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,0.6860692462566631,2.7,79254.90909090909,0
6606,10422,90211,CA,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3.738218997327979,1.5,77439.54545454546,0
6608,10431,98337,WA,WA,Bremerton,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,2.501662596554771,3.0,41223.72727272727,0
6610,10448,31201,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,5.266457857504548,7.0,26016.454545454544,0
6611,10465,46204,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,3.331405304717019,3.2,63863.09090909091,18
6612,10470,85012,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,-4.074192177879836,4.5,59795.72727272727,0
6613,10471,2466,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,7.163292774355182,3.0,75587.63636363637,0
6614,10475,32814,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1.6689603533353274,4.0,79816.72727272728,0
6616,10488,64129,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,3.7000627329104447,6.2,37598.36363636364,0
6619,10508,10018,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,0.2299644931729903,-0.2,136007.0909090909,0
6625,10536,33128,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,-1.4964053170053149,4.8,20626.90909090909,0
6627,10551,53205,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1.8626264679614093,3.7,24265.090909090908,0
6632,10577,30326,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,-4.9844050091348455,2.7,104097.18181818182,0
6633,10577,98826,WA,WA,Leavenworth,"Wenatchee, WA",Chelan County,-2.374597131801442,4.5,42131.545454545456,0
6634,10583,36107,AL,AL,Montgomery,"Montgomery, AL",Montgomery County,8.49044395612662,0.1,31796.90909090909,0
6636,10606,89029,NV,NV,Laughlin,"Las Vegas-Henderson-Paradise, NV",Clark County,-11.761245803884226,3.1,34902.09090909091,0
6646,10691,10069,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2.3392236038949163,-0.1,170581.0,0
6648,10709,28204,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,-2.018379877867765,4.0,66243.45454545454,0
6649,10716,32920,FL,FL,Cape Canaveral,"Palm Bay-Melbourne-Titusville, FL",Brevard County,0.3013603289571689,4.6,53958.81818181818,0
6658,10770,64112,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,4.815283767349107,3.6,76031.63636363637,0
6660,10794,50321,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,6.899546661932184,2.4,51467.0,0
6662,10844,10280,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,4.409036237134349,-0.7,156254.72727272726,0
6664,10856,85003,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,-6.07769327200673,4.5,53563.63636363636,0
6670,10882,50309,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,0.0775129337722987,2.5,52193.545454545456,0
6671,10898,40202,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,-1.1906530199807652,1.7,32737.636363636364,0
6672,10907,95811,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,4.730500900496679,1.5,61821.0,0
6675,10928,98354,WA,WA,Milton,"Seattle-Tacoma-Bellevue, WA",Pierce County,-4.236805404115052,3.2,56918.0,0
6682,10990,27377,NC,NC,Whitsett,"Greensboro-High Point, NC",Guilford County,9.01499455466638,4.5,53818.90909090909,0
6689,11105,42262,KY,KY,Oak Grove,"Clarksville, TN-KY",Christian County,2.067142804393323,6.5,39006.181818181816,0
6690,11120,33767,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,5.596270030433329,4.7,75632.0,2
6695,11161,2111,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3.333411616135626,0.9,81616.54545454546,0
6699,11184,90014,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-1.2692154808817224,0.6,47705.545454545456,0
6700,11185,43240,OH,OH,Columbus,"Columbus, OH",Delaware County,2.9593195024158945,4.3,63580.545454545456,0
6704,11213,97205,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,-5.162866988113535,1.2,43495.454545454544,0
6707,11269,34242,FL,FL,Siesta Key,"North Port-Sarasota-Bradenton, FL",Sarasota County,24.998401377108085,4.3,90661.72727272728,0
6710,11298,68102,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,4.691470870599617,3.5,55812.36363636364,0
6715,11357,98403,WA,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County,2.069668923817262,3.0,54196.90909090909,0
6720,11419,99204,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,0.6199755174608678,5.4,37622.0,0
6722,11436,94710,CA,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,-1.625237986396724,-0.4,68771.81818181818,0
6724,11482,98465,WA,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County,-4.128524106129308,3.5,47132.72727272727,0
6725,11501,55101,MN,MN,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,3.4008629982865712,1.9,52435.09090909091,0
6729,11582,89109,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-0.5570743955801564,2.1,83211.36363636363,0
6735,11633,23219,VA,VA,Richmond,"Richmond, VA",Richmond City,0.7229275650960174,3.1,38253.90909090909,0
6742,11785,19127,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2.603158487782459,3.2,74261.45454545454,1
6743,11789,32266,FL,FL,Neptune Beach,"Jacksonville, FL",Duval County,0.7633982415684499,4.2,70327.90909090909,0
6745,11811,17102,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County,8.74202038569125,3.8,52959.09090909091,0
6747,11821,30303,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,-2.018540073438873,4.0,38046.81818181818,0
6749,11846,97227,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,-1.8883696616350385,1.5,64665.181818181816,0
6754,11930,60606,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,-3.0129719350251096,0.2,141972.54545454544,0
6760,11971,84101,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,-0.7949150350851124,3.3,53972.09090909091,0
6761,11972,77565,TX,TX,Kemah,"Houston-The Woodlands-Sugar Land, TX",Galveston County,-1.7125424429606269,2.5,68216.0,0
6770,12082,79411,TX,TX,Lubbock,"Lubbock, TX",Lubbock County,7.276178427432849,1.0,27143.18181818182,0
6775,12124,78722,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,0.429302474127709,1.1,66607.09090909091,0
6777,12139,32202,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,2.360882946784704,3.0,35441.181818181816,0
6779,12178,10282,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,0.931709028372457,1.1,267436.0909090909,0
6784,12215,2113,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,9.35001549345266,1.8,95314.72727272728,0
6786,12238,11963,NY,NY,Sag Harbor,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,30.73835894053752,1.0,110317.72727272728,0
6787,12240,68526,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,5.651502304446073,2.3,73529.72727272728,0
6790,12275,27605,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2.68192408907219,3.4,62393.454545454544,0
6793,12357,78257,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,0.3460452373244976,3.2,86169.0,0
6795,12388,46225,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,14.488540538223942,4.7,33553.27272727273,3
6799,12458,73134,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1.526521545864813,3.2,55649.27272727273,0
6801,12548,60195,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,13.699061297037789,3.3,66590.81818181818,0
6805,12715,19102,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,0.0746981784756548,0.8,115018.54545454546,22
6806,12725,48226,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,-3.6129266168089673,2.5,60479.36363636364,0
6808,12753,15222,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,0.881430692203984,0.6,99202.63636363635,0
6814,12851,74120,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,8.08552125332916,4.3,50412.63636363636,0
